"","date","retail_recreation","grocery_pharmacy","public_transport","workplaces","residential"
"622708",2020-04-24,-84.1428571428571,-19.8571428571429,-64.2857142857143,-60.4285714285714,26.2857142857143
"622709",2020-04-25,-83.8571428571429,-19.1428571428571,-63.2857142857143,-60,25.8571428571429
"622710",2020-04-26,-83.7142857142857,-18.7142857142857,-63.4285714285714,-59.7142857142857,25.7142857142857
"622711",2020-04-27,-83.4285714285714,-18.2857142857143,-63.1428571428571,-59.5714285714286,25.5714285714286
"622712",2020-04-28,-83.1428571428571,-18.1428571428571,-63,-59.4285714285714,25
"622713",2020-04-29,-83.1428571428571,-18.4285714285714,-63.5714285714286,-59.4285714285714,25.1428571428571
"622714",2020-04-30,-81.8571428571429,-18.4285714285714,-64,-59.4285714285714,25.1428571428571
"622715",2020-05-01,-80.5714285714286,-18.5714285714286,-64.2857142857143,-59.2857142857143,25.1428571428571
"622716",2020-05-02,-79.4285714285714,-18.4285714285714,-64,-58.8571428571429,25.1428571428571
"622717",2020-05-03,-78,-17.4285714285714,-62.8571428571429,-58.2857142857143,25
"622718",2020-05-04,-77,-18.2857142857143,-63.7142857142857,-61,25.7142857142857
"622719",2020-05-05,-75.1428571428571,-17.5714285714286,-63.4285714285714,-60.7142857142857,26
"622720",2020-05-06,-73.1428571428571,-16.4285714285714,-62.2857142857143,-60.2857142857143,25.7142857142857
"622721",2020-05-07,-72.7142857142857,-16.2857142857143,-61.7142857142857,-59.8571428571429,25.7142857142857
"622722",2020-05-08,-72.1428571428571,-15.5714285714286,-61,-59.4285714285714,25.4285714285714
"622723",2020-05-09,-71.7142857142857,-14.7142857142857,-60.4285714285714,-59,25.1428571428571
"622724",2020-05-10,-71.7142857142857,-15.1428571428571,-61.7142857142857,-58.7142857142857,25.1428571428571
"622725",2020-05-11,-70.7142857142857,-13.5714285714286,-60.5714285714286,-55.5714285714286,24.1428571428571
"622726",2020-05-12,-70.4285714285714,-13.5714285714286,-60.4285714285714,-55.2857142857143,24
"622727",2020-05-13,-70.2857142857143,-13.7142857142857,-60.2857142857143,-55,23.8571428571429
"622728",2020-05-14,-70,-13.1428571428571,-59.1428571428571,-54.7142857142857,23.4285714285714
"622729",2020-05-15,-70,-13.2857142857143,-58.8571428571429,-54.5714285714286,23.2857142857143
"622730",2020-05-16,-70,-13.5714285714286,-58.4285714285714,-54.2857142857143,23.2857142857143
"622731",2020-05-17,-69.7142857142857,-12.5714285714286,-56.4285714285714,-53.5714285714286,23.1428571428571
"622732",2020-05-18,-68.7142857142857,-12.2857142857143,-55,-52.8571428571429,22.8571428571429
"622733",2020-05-19,-67.7142857142857,-11.5714285714286,-52.7142857142857,-52.1428571428571,22.2857142857143
"622734",2020-05-20,-66.4285714285714,-10.2857142857143,-50.5714285714286,-51.4285714285714,21.7142857142857
"622735",2020-05-21,-65.2857142857143,-9.71428571428571,-49.8571428571429,-50.7142857142857,21.5714285714286
"622736",2020-05-22,-64.4285714285714,-9.14285714285714,-49.4285714285714,-49.8571428571429,21.4285714285714
"622737",2020-05-23,-63.2857142857143,-8.28571428571429,-49.1428571428571,-49,21.2857142857143
"622738",2020-05-24,-62,-7.28571428571429,-46.5714285714286,-47.8571428571429,20.7142857142857
"622739",2020-05-25,-61.2857142857143,-6.57142857142857,-45.7142857142857,-47.5714285714286,20.4285714285714
"622740",2020-05-26,-60.7142857142857,-6.14285714285714,-45.4285714285714,-47.1428571428571,20.2857142857143
"622741",2020-05-27,-60.4285714285714,-5.85714285714286,-45,-46.7142857142857,20.1428571428571
"622742",2020-05-28,-59.8571428571429,-4.57142857142857,-43.7142857142857,-46.2857142857143,19.7142857142857
"622743",2020-05-29,-59,-3,-41.7142857142857,-46,19
"622744",2020-05-30,-58.5714285714286,-1.71428571428571,-39.2857142857143,-44.5714285714286,18.2857142857143
"622745",2020-05-31,-58.2857142857143,-0.571428571428571,-38.7142857142857,-43.4285714285714,18
"622746",2020-06-01,-58.7142857142857,-0.428571428571429,-38.5714285714286,-46.8571428571429,18.5714285714286
"622747",2020-06-02,-58.2857142857143,0.714285714285714,-37.8571428571429,-46.7142857142857,18.2857142857143
"622748",2020-06-03,-58.1428571428571,0.571428571428571,-38.5714285714286,-46.5714285714286,18.2857142857143
"622749",2020-06-04,-58.1428571428571,-0.142857142857143,-39.4285714285714,-46.2857142857143,18.4285714285714
"622750",2020-06-05,-57.8571428571429,-1.28571428571429,-41,-45.8571428571429,18.5714285714286
"622751",2020-06-06,-57.4285714285714,-2.57142857142857,-44,-46,19.1428571428571
"622752",2020-06-07,-56.8571428571429,-3.71428571428571,-45.7142857142857,-45.8571428571429,19.2857142857143
"622753",2020-06-08,-54.2857142857143,-3.28571428571429,-45.1428571428571,-41.5714285714286,18.1428571428571
"622754",2020-06-09,-53,-4.28571428571429,-46.2857142857143,-41.1428571428571,18.1428571428571
"622755",2020-06-10,-51.7142857142857,-4.57142857142857,-46.4285714285714,-40.8571428571429,17.8571428571429
"622756",2020-06-11,-50.5714285714286,-4.71428571428571,-46.8571428571429,-40.7142857142857,17.7142857142857
"622757",2020-06-12,-49.7142857142857,-4.14285714285714,-46.1428571428571,-40.5714285714286,17.4285714285714
"622758",2020-06-13,-48.4285714285714,-3,-43.5714285714286,-39.5714285714286,16.7142857142857
"622759",2020-06-14,-47.2857142857143,-2.28571428571429,-41.8571428571429,-39,16.2857142857143
"622760",2020-06-15,-46.8571428571429,-2,-41.1428571428571,-38.7142857142857,16.1428571428571
"622761",2020-06-16,-46.1428571428571,-1.42857142857143,-40,-38.4285714285714,16
"622762",2020-06-17,-45.2857142857143,-0.571428571428571,-38.7142857142857,-38.1428571428571,15.8571428571429
"622763",2020-06-18,-44.2857142857143,-0.285714285714286,-37.8571428571429,-37.8571428571429,15.5714285714286
"622764",2020-06-19,-43.2857142857143,0.142857142857143,-37.1428571428571,-37.5714285714286,15.1428571428571
"622765",2020-06-20,-42.5714285714286,0.857142857142857,-36.5714285714286,-37.4285714285714,15
"622766",2020-06-21,-42,1.42857142857143,-36.2857142857143,-36.7142857142857,15
"622767",2020-06-22,-42.1428571428571,0.857142857142857,-37.5714285714286,-37,15.2857142857143
"622768",2020-06-23,-42,0.571428571428571,-38.2857142857143,-37.1428571428571,15.2857142857143
"622769",2020-06-24,-41.5714285714286,0.428571428571429,-37.8571428571429,-37,15
"622770",2020-06-25,-41.1428571428571,1.14285714285714,-36.2857142857143,-36.8571428571429,14.5714285714286
"622771",2020-06-26,-41,1.28571428571429,-35.7142857142857,-36.7142857142857,14.4285714285714
"622772",2020-06-27,-41.1428571428571,0.571428571428571,-36.4285714285714,-36.8571428571429,14.5714285714286
"622773",2020-06-28,-41.1428571428571,-0.285714285714286,-37.7142857142857,-37.4285714285714,14.7142857142857
"622774",2020-06-29,-39.4285714285714,0.285714285714286,-36.8571428571429,-36.8571428571429,14.1428571428571
"622775",2020-06-30,-37.5714285714286,0.285714285714286,-36.1428571428571,-36.2857142857143,13.7142857142857
"622776",2020-07-01,-36.1428571428571,0,-36.7142857142857,-36,13.5714285714286
"622777",2020-07-02,-34.4285714285714,-0.428571428571429,-36.8571428571429,-35.7142857142857,13.2857142857143
"622778",2020-07-03,-33,-0.714285714285714,-36.8571428571429,-35.5714285714286,13
"622779",2020-07-04,-31.2857142857143,-0.857142857142857,-35.4285714285714,-34.5714285714286,12.2857142857143
"622780",2020-07-05,-29.5714285714286,-0.857142857142857,-34,-34,11.7142857142857
"622781",2020-07-06,-28.7142857142857,-0.571428571428571,-33.4285714285714,-34,11.4285714285714
"622782",2020-07-07,-28.5714285714286,-0.428571428571429,-33.8571428571429,-34.1428571428571,11.2857142857143
"622783",2020-07-08,-28.4285714285714,-0.571428571428571,-33.8571428571429,-34,11.1428571428571
"622784",2020-07-09,-28.1428571428571,-0.428571428571429,-33.7142857142857,-33.7142857142857,11
"622785",2020-07-10,-27.5714285714286,-0.285714285714286,-32.5714285714286,-33.4285714285714,10.5714285714286
"622786",2020-07-11,-27.2857142857143,0.142857142857143,-31,-33,10.2857142857143
"622787",2020-07-12,-26.7142857142857,0.857142857142857,-29.5714285714286,-32.4285714285714,10
"622788",2020-07-13,-26.5714285714286,1,-29.4285714285714,-32.2857142857143,10
"622789",2020-07-14,-26.4285714285714,0.857142857142857,-29,-32.1428571428571,10
"622790",2020-07-15,-25.4285714285714,1.42857142857143,-28.5714285714286,-32,9.71428571428571
"622791",2020-07-16,-25,1.28571428571429,-29,-32,9.71428571428571
"622792",2020-07-17,-24.7142857142857,1.14285714285714,-30,-31.8571428571429,9.85714285714286
"622793",2020-07-18,-24.1428571428571,1,-31.2857142857143,-31.7142857142857,9.85714285714286
"622794",2020-07-19,-23.5714285714286,1.28571428571429,-31.1428571428571,-31.2857142857143,9.57142857142857
"622795",2020-07-20,-23,1.42857142857143,-31.1428571428571,-31.4285714285714,9.28571428571429
"622796",2020-07-21,-22.1428571428571,1.71428571428571,-30.4285714285714,-31.4285714285714,8.85714285714286
"622797",2020-07-22,-22.1428571428571,1.42857142857143,-30.5714285714286,-31.4285714285714,8.85714285714286
"622798",2020-07-23,-22,1.42857142857143,-30.7142857142857,-31.4285714285714,8.85714285714286
"622799",2020-07-24,-22,1.14285714285714,-30.7142857142857,-31.4285714285714,8.85714285714286
"622800",2020-07-25,-21.8571428571429,0.714285714285714,-31,-31.4285714285714,9
"622801",2020-07-26,-21.5714285714286,0,-31.7142857142857,-31.4285714285714,9.28571428571429
"622802",2020-07-27,-21.2857142857143,-0.285714285714286,-32.2857142857143,-31.7142857142857,9.57142857142857
"622803",2020-07-28,-20.8571428571429,-0.285714285714286,-32.4285714285714,-31.7142857142857,9.71428571428571
"622804",2020-07-29,-20.2857142857143,-0.142857142857143,-32.5714285714286,-32.1428571428571,9.85714285714286
"622805",2020-07-30,-19.5714285714286,0,-32.4285714285714,-32.4285714285714,9.71428571428571
"622806",2020-07-31,-18.8571428571429,0.142857142857143,-32,-32.8571428571429,9.42857142857143
"622807",2020-08-01,-18.7142857142857,0,-31.5714285714286,-33.1428571428571,9.14285714285714
"622808",2020-08-02,-18,0,-31,-33.1428571428571,8.85714285714286
"622809",2020-08-03,-17.7142857142857,-1.14285714285714,-31.2857142857143,-37.1428571428571,9.28571428571429
"622810",2020-08-04,-17.2857142857143,-0.714285714285714,-31.5714285714286,-37.5714285714286,9.28571428571429
"622811",2020-08-05,-17.1428571428571,-0.857142857142857,-31.4285714285714,-37.5714285714286,9.14285714285714
"622812",2020-08-06,-17,-1.14285714285714,-31.1428571428571,-37.7142857142857,9.14285714285714
"622813",2020-08-07,-17,-1.42857142857143,-31.1428571428571,-37.5714285714286,9.14285714285714
"622814",2020-08-08,-17.5714285714286,-1.42857142857143,-30.7142857142857,-37.1428571428571,9
"622815",2020-08-09,-18.7142857142857,-1.42857142857143,-31.1428571428571,-37.1428571428571,8.85714285714286
"622816",2020-08-10,-19.2857142857143,-0.714285714285714,-31.1428571428571,-33.1428571428571,8.28571428571429
"622817",2020-08-11,-20,-1.57142857142857,-31,-32.8571428571429,8.14285714285714
"622818",2020-08-12,-20.2857142857143,-1.57142857142857,-30.7142857142857,-32.7142857142857,7.85714285714286
"622819",2020-08-13,-20.7142857142857,-1.71428571428571,-31.4285714285714,-32.5714285714286,7.85714285714286
"622820",2020-08-14,-20.8571428571429,-1.57142857142857,-31.8571428571429,-32.4285714285714,7.85714285714286
"622821",2020-08-15,-20.4285714285714,-1.57142857142857,-32.5714285714286,-32.4285714285714,8
"622822",2020-08-16,-20.1428571428571,-2,-33.8571428571429,-32.5714285714286,8.42857142857143
"622823",2020-08-17,-20.2857142857143,-2.42857142857143,-34.5714285714286,-32.4285714285714,8.57142857142857
"622824",2020-08-18,-20,-2.42857142857143,-35,-32.1428571428571,8.57142857142857
"622825",2020-08-19,-20.7142857142857,-3,-36.4285714285714,-32,9
"622826",2020-08-20,-21.4285714285714,-3.71428571428571,-37.4285714285714,-32,9.14285714285714
"622827",2020-08-21,-21.5714285714286,-4,-37.8571428571429,-31.8571428571429,9.28571428571429
"622828",2020-08-22,-21.4285714285714,-4.28571428571429,-39,-31.7142857142857,9.57142857142857
"622829",2020-08-23,-21.1428571428571,-4.14285714285714,-38.7142857142857,-31.2857142857143,9.57142857142857
"622830",2020-08-24,-20.5714285714286,-3.71428571428571,-38.1428571428571,-31,9.42857142857143
"622831",2020-08-25,-21.5714285714286,-4.42857142857143,-39.5714285714286,-31.1428571428571,9.85714285714286
"622832",2020-08-26,-20.2857142857143,-3.42857142857143,-38.2857142857143,-30.8571428571429,9.57142857142857
"622833",2020-08-27,-19.5714285714286,-2.71428571428571,-37.7142857142857,-30.4285714285714,9.57142857142857
"622834",2020-08-28,-19.1428571428571,-2.28571428571429,-37.5714285714286,-30.1428571428571,9.42857142857143
"622835",2020-08-29,-18.5714285714286,-1.85714285714286,-36.7142857142857,-29.8571428571429,9.28571428571429
"622836",2020-08-30,-18,-1.14285714285714,-36,-29.8571428571429,9.14285714285714
"622837",2020-08-31,-17.5714285714286,-0.428571428571429,-35.4285714285714,-29.5714285714286,9
"622838",2020-09-01,-16.4285714285714,1,-33.7142857142857,-29.1428571428571,8.57142857142857
"622839",2020-09-02,-17.5714285714286,0.285714285714286,-34.4285714285714,-29,8.71428571428571
"622840",2020-09-03,-17.7142857142857,0.428571428571429,-33.8571428571429,-28.7142857142857,8.28571428571429
"622841",2020-09-04,-17.8571428571429,0.285714285714286,-33.4285714285714,-28.4285714285714,8
"622842",2020-09-05,-18,0,-33.7142857142857,-28.7142857142857,8
"622843",2020-09-06,-18.1428571428571,-0.142857142857143,-34.1428571428571,-29,8
"622844",2020-09-07,-19,-0.571428571428571,-34.5714285714286,-28.8571428571429,7.85714285714286
"622845",2020-09-08,-19.8571428571429,-1.28571428571429,-34.8571428571429,-28.7142857142857,7.71428571428571
"622846",2020-09-09,-19.5714285714286,-1.14285714285714,-34.2857142857143,-28.2857142857143,7.28571428571429
"622847",2020-09-10,-19.8571428571429,-1.28571428571429,-34.2857142857143,-28,7
"622848",2020-09-11,-19.8571428571429,-1.14285714285714,-34.2857142857143,-27.8571428571429,6.71428571428571
"622849",2020-09-12,-19.7142857142857,-1,-34,-27.8571428571429,6.28571428571429
"622850",2020-09-13,-19.8571428571429,-0.857142857142857,-33.4285714285714,-28,6
"622851",2020-09-14,-20.1428571428571,-1,-33,-27.1428571428571,5.71428571428571
"622852",2020-09-15,-19.8571428571429,-0.714285714285714,-32.4285714285714,-26.2857142857143,5.42857142857143
"622853",2020-09-16,-20,-0.714285714285714,-32.2857142857143,-25.7142857142857,5.28571428571429
"622854",2020-09-17,-19.8571428571429,-0.714285714285714,-32.1428571428571,-25.1428571428571,5.28571428571429
"622855",2020-09-18,-19.7142857142857,-0.857142857142857,-31.8571428571429,-24.5714285714286,5.28571428571429
"622856",2020-09-19,-20.5714285714286,-0.857142857142857,-33,-24.8571428571429,5.71428571428571
"622857",2020-09-20,-21.2857142857143,-0.857142857142857,-34.2857142857143,-25.1428571428571,6
"622858",2020-09-21,-21.5714285714286,-0.714285714285714,-34.4285714285714,-25.1428571428571,6.14285714285714
"622859",2020-09-22,-22.7142857142857,-1,-35.7142857142857,-25.2857142857143,6.57142857142857
"622860",2020-09-23,-23.1428571428571,-0.571428571428571,-36.4285714285714,-25.1428571428571,6.85714285714286
